id,MESSAGE_TYPE,transcript,creationDate,DIALOGUE_ID,PERSONA_ID,USER_ID,TASK_ID,application,creationDate_conversation,targetLang,tutorLang,hasTasks,CREATOR_ID,SCENARIO_ID,preCreated,simulated,archivedForProcessing,username
35918,H,mes parents sont où,16-10-18 07:01,987,NULL,1281,NULL,3,2018-10-16 06:51:37.525,1,0,1,1281,3,0,0,0,user031
47232,H,Louis est ton neveu,23-10-18 06:55,1202,NULL,1268,78,3,2018-10-23 06:28:57.883,1,0,1,1268,16,0,0,0,user018
44841,H,,,1168,NULL,1377,NULL,3,2018-10-16 09:59:27.534,1,0,1,1377,17,1,0,0,user127
72622,H,Comment ça va avec Georges?,12-11-18 07:37,1930,NULL,1300,91,3,2018-11-12 07:31:47.046,1,0,1,1300,17,0,0,0,user050
54577,H,,,1490,NULL,1407,NULL,3,2018-11-05 12:32:15.672,1,0,1,1407,10,1,0,0,user157
25989,H,,,711,NULL,1352,NULL,3,2018-09-27 12:22:23.969,1,0,1,1352,10,1,0,0,user102
17462,H,qui tu as?,24-09-18 08:35,567,NULL,1265,NULL,3,2018-09-24 08:34:43.503,1,0,1,1265,3,0,0,0,user015
40113,H,,,1093,NULL,1368,NULL,3,2018-10-16 09:20:00.384,1,0,1,1368,10,1,0,0,user118
71461,H,comment ça va avec des filles,08-11-18 13:20,1860,NULL,1325,NULL,3,2018-11-08 13:06:12.987,1,0,1,1325,17,0,0,0,user075
39327,H,,,1060,NULL,1375,NULL,3,2018-10-16 09:16:24.181,1,0,1,1375,10,1,0,0,user125
70288,H,,,1835,NULL,1426,NULL,3,2018-11-08 12:40:26.965,1,0,1,1426,21,1,0,0,user176
65322,H,,,1727,NULL,1425,NULL,3,2018-11-07 09:28:18.984,1,0,1,1425,16,1,0,0,user175
37380,H,,,1024,NULL,1386,NULL,3,2018-10-16 07:46:12.871,1,0,1,1386,3,1,0,0,user136
43165,H,,,1136,NULL,1384,NULL,3,2018-10-16 09:47:32.195,1,0,1,1384,16,1,0,0,user134
62937,H,Qu´est-ce que qui rend la branche spéciale?,07-11-18 08:51,1678,NULL,1329,NULL,3,2018-11-07 08:31:06.471,1,0,1,1329,10,0,0,0,user079
34623,H,■■■■■■,15-10-18 12:30,943,NULL,1308,NULL,3,2018-10-15 12:29:37.304,1,0,1,1308,10,0,0,0,user058
77752,H,mon nom est ■■■■■■,12-11-18 13:10,2027,NULL,1292,113,3,2018-11-12 13:09:31.947,1,0,1,1292,18,0,0,0,user042
64393,H,enchanté c'est un bien connaissance,,1712,NULL,1439,NULL,3,2018-11-07 09:25:25.466,1,0,1,1439,16,1,0,0,user189
70806,H,z,08-11-18 13:11,1840,NULL,1327,NULL,3,2018-11-08 13:04:04.836,1,0,1,1327,18,0,0,0,user077
73188,H,Lisette est votre filles,12-11-18 07:48,1927,NULL,1296,70,3,2018-11-12 07:31:25.937,1,0,1,1296,16,0,0,0,user046
26620,H,,,721,NULL,1358,NULL,3,2018-09-27 12:30:32.892,1,0,1,1358,20,1,0,0,user108
33712,H,Qu'est-ce que s'est passeé?,15-10-18 12:13,907,NULL,1310,NULL,3,2018-10-15 12:02:19.446,1,0,1,1310,3,0,0,0,user060
32947,H,je m'appelle ■■■■■,,890,NULL,1414,NULL,3,2018-10-15 11:42:27.191,1,0,1,1414,16,1,0,0,user164
43272,H,,,1137,NULL,1374,NULL,3,2018-10-16 09:47:54.908,1,0,1,1374,16,1,0,0,user124
48241,H,,,1256,NULL,1378,NULL,3,2018-10-23 07:15:48.564,1,0,1,1378,18,1,0,0,user128
38690,H,,,1050,NULL,1380,NULL,3,2018-10-16 09:14:13.043,1,0,1,1380,10,1,0,0,user130
74763,H,,,1966,NULL,1416,NULL,3,2018-11-12 09:23:33.753,1,0,1,1416,16,1,0,0,user166
31893,H,Nous étions au route de la ville.,,874,NULL,1418,NULL,3,2018-10-15 11:21:36.374,1,0,1,1418,10,1,0,0,user168
32664,H,,,885,NULL,1408,NULL,3,2018-10-15 11:35:08.389,1,0,1,1408,10,1,0,0,user158
35698,H,je ma suis bien,16-10-18 06:55,988,NULL,1277,NULL,3,2018-10-16 06:54:58.101,1,0,1,1277,3,0,0,0,user027
52216,H,je suis ou,,1363,NULL,1425,NULL,3,2018-10-24 09:05:13.855,1,0,1,1425,3,1,0,0,user175
63491,H,Nous étions en route veers la ville.,07-11-18 09:04,1665,NULL,1333,40,3,2018-11-07 08:28:02.891,1,0,1,1333,10,0,0,0,user083
76192,H,Vincent a presenté votre famille.,,1990,NULL,1379,NULL,3,2018-11-12 09:42:23.557,1,0,1,1379,17,1,0,0,user129
54184,H,Georges est plutôt calme.,,1484,NULL,1446,NULL,3,2018-11-05 12:31:33.644,1,0,1,1446,17,1,0,0,user196
33986,H,Ou sommes tes parents?,15-10-18 12:19,908,NULL,1295,NULL,3,2018-10-15 12:02:21.307,1,0,1,1295,3,0,0,0,user045
66090,H,tu  portes un chapeau brun,,1740,NULL,1432,NULL,3,2018-11-07 09:34:44.245,1,0,1,1432,16,1,0,0,user182
76552,H,Delphine est intelligente,,1995,NULL,1411,NULL,3,2018-11-12 09:51:28.144,1,0,1,1411,17,1,0,0,user161
23366,H,.,26-09-18 09:49,642,NULL,1255,NULL,3,2018-09-26 09:14:56.272,1,0,1,1255,16,0,0,0,user005
73703,H,Est-ce que vous avez vu des hiboux pendant la tempête ?,12-11-18 07:59,1927,NULL,1296,82,3,2018-11-12 07:31:25.937,1,0,1,1296,16,0,0,0,user046
37886,H,,,1032,NULL,1423,NULL,3,2018-10-16 07:51:22.196,1,0,1,1423,3,1,0,0,user173
69749,H,,,1824,NULL,1444,NULL,3,2018-11-08 12:32:56.138,1,0,1,1444,21,1,0,0,user194
63089,H,pourquoi,07-11-18 08:55,1688,NULL,1327,89,3,2018-11-07 08:52:32.454,1,0,1,1327,17,0,0,0,user077
61523,H,,,1643,NULL,1449,NULL,3,2018-11-06 14:25:48.677,1,0,1,1449,10,1,0,0,user199
22175,H,J'ai parlé avec Baldog.,26-09-18 09:22,649,NULL,1262,NULL,3,2018-09-26 09:20:02.353,1,0,1,1262,18,0,0,0,user012
61761,H,f,,1647,NULL,1442,NULL,3,2018-11-06 14:29:46.047,1,0,1,1442,17,1,0,0,user192
40944,H,vous êtes un gros ours brun,16-10-18 09:24,1065,NULL,1280,NULL,3,2018-10-16 09:17:22.446,1,0,1,1280,10,0,0,0,user030
41051,H,george est le père de delphine,,1116,NULL,1378,NULL,3,2018-10-16 09:24:39.391,1,0,1,1378,16,1,0,0,user128
57295,H,je peut aider avec Baldog,05-11-18 13:33,1536,NULL,1302,NULL,3,2018-11-05 13:15:36.389,1,0,1,1302,18,0,0,0,user052
12097,H,faute ,21-09-18 07:28,406,NULL,1255,NULL,3,2018-09-21 07:18:10.908,1,0,1,1255,3,0,0,0,user005
49432,H,,,1277,NULL,1373,NULL,3,2018-10-23 07:21:06.281,1,0,1,1373,16,1,0,0,user123
76186,H,Succes avec votre médtitation.,,1989,NULL,1446,NULL,3,2018-11-12 09:39:46.822,1,0,1,1446,19,1,0,0,user196
15092,H,Quelle libre?,,480,NULL,1364,NULL,3,2018-09-21 12:02:53.276,1,0,1,1364,3,1,0,0,user114
31735,H,qu'est-ce que fait le branche special ,,872,NULL,1420,NULL,3,2018-10-15 11:19:50.452,1,0,1,1420,10,1,0,0,user170
32670,H,,,885,NULL,1408,NULL,3,2018-10-15 11:35:08.389,1,0,1,1408,10,1,0,0,user158
38014,H,,,1034,NULL,1372,NULL,3,2018-10-16 07:52:40.355,1,0,1,1372,10,1,0,0,user122
63321,H,Pourquoi les limaces sont dans votre portager? ,07-11-18 09:00,1661,NULL,1319,NULL,3,2018-11-07 08:27:32.665,1,0,1,1319,10,0,0,0,user069
14833,H,à quelle livre tu as?,,473,NULL,1353,NULL,3,2018-09-21 12:01:02.647,1,0,1,1353,3,1,0,0,user103
26108,H,aaaa,,713,NULL,1359,NULL,3,2018-09-27 12:22:43.396,1,0,1,1359,18,1,0,0,user109
14967,H,je suis ou,,477,NULL,1355,NULL,3,2018-09-21 12:02:05.180,1,0,1,1355,3,1,0,0,user105
76454,H,"les filles s'appellent Yvette, Claudette et Lissete",,1994,NULL,1414,NULL,3,2018-11-12 09:46:45.081,1,0,1,1414,19,1,0,0,user164
52704,H,Bien.,26-10-18 07:04,1381,NULL,1473,2,3,2018-10-26 07:03:04.816,1,0,1,1473,3,0,0,0,user223
66593,H,,,1748,NULL,1429,NULL,3,2018-11-07 09:41:27.586,1,0,1,1429,16,1,0,0,user179
72399,H,comment ça va?,12-11-18 07:32,1928,NULL,1299,86,3,2018-11-12 07:31:35.141,1,0,1,1299,17,0,0,0,user049
51939,H,,,1356,NULL,1440,NULL,3,2018-10-24 08:37:31.061,1,0,1,1440,3,1,0,0,user190
51793,H,,,1352,NULL,1437,NULL,3,2018-10-24 08:36:19.474,1,0,1,1437,3,1,0,0,user187
57301,H,Merci beaucoup Vincent!,05-11-18 13:33,1519,NULL,1310,84,3,2018-11-05 13:01:25.550,1,0,1,1310,16,0,0,0,user060
47717,H,merci,23-10-18 07:04,1202,NULL,1268,84,3,2018-10-23 06:28:57.883,1,0,1,1268,16,0,0,0,user018
66873,H,,,1775,NULL,1435,NULL,3,2018-11-08 12:00:10.719,1,0,1,1435,16,1,0,0,user185
40140,H,■■■■■,16-10-18 09:20,1094,NULL,1287,NULL,3,2018-10-16 09:20:00.652,1,0,1,1287,16,0,0,0,user037
40408,H,ça va,16-10-18 09:21,1097,NULL,1268,NULL,3,2018-10-16 09:20:18.538,1,0,1,1268,3,0,0,0,user018
75537,H,Louis porte un teeshirt vert.,,1978,NULL,1409,NULL,3,2018-11-12 09:24:17.600,1,0,1,1409,16,1,0,0,user159
62827,H,angélique porte une robe rose,07-11-18 08:48,1687,NULL,1330,63,3,2018-11-07 08:43:59.002,1,0,1,1330,16,0,0,0,user080
70008,H,,,1829,NULL,1444,NULL,3,2018-11-08 12:34:37.062,1,0,1,1444,3,1,0,0,user194
56131,H,Tu es les autre hobbies?,05-11-18 13:10,1527,NULL,1297,NULL,3,2018-11-05 13:01:55.652,1,0,1,1297,10,0,0,0,user047
77076,H,,,2005,NULL,1410,NULL,3,2018-11-12 10:03:15.837,1,0,1,1410,18,1,0,0,user160
47726,H,Pourquoi est-ce que vous êtes optimiste ?,23-10-18 07:05,1240,NULL,1276,89,3,2018-10-23 07:00:26.028,1,0,1,1276,17,0,0,0,user026
14979,H,pourque es,,477,NULL,1355,NULL,3,2018-09-21 12:02:05.180,1,0,1,1355,3,1,0,0,user105
31759,H,j'ai 12 ans,,872,NULL,1420,NULL,3,2018-10-15 11:19:50.452,1,0,1,1420,10,1,0,0,user170
20597,H,c'est bien avec Louis?,,611,NULL,1365,NULL,3,2018-09-25 13:25:23.841,1,0,1,1365,17,1,0,0,user115
55982,H,Il est de mauvaise humeur?,05-11-18 13:07,1522,NULL,1296,NULL,3,2018-11-05 13:01:37.803,1,0,1,1296,10,0,0,0,user046
41700,H,tu passez souvent avec Sensei,,1122,NULL,1423,NULL,3,2018-10-16 09:31:52.613,1,0,1,1423,10,1,0,0,user173
36079,H,pourquoi?,16-10-18 07:05,991,NULL,1290,NULL,3,2018-10-16 07:00:54.862,1,0,1,1290,10,0,0,1,user040
17194,H,Tu t'appelle Vincent.,24-09-18 08:29,550,NULL,1262,NULL,3,2018-09-24 08:24:58.543,1,0,1,1262,16,0,0,0,user012
46836,H,Quand vous etes arrivés a du jardin?,23-10-18 06:47,1195,NULL,1282,79,3,2018-10-23 06:26:03.621,1,0,1,1282,16,0,0,0,user032
32378,H,,,881,NULL,1413,NULL,3,2018-10-15 11:34:07.337,1,0,1,1413,10,1,0,0,user163
26367,H,hqhhq,,717,NULL,1352,NULL,3,2018-09-27 12:27:31.546,1,0,1,1352,21,1,0,0,user102
21264,H,aaa,,623,NULL,1362,NULL,3,2018-09-25 13:39:12.344,1,0,1,1362,17,1,0,0,user112
65191,H,,,1725,NULL,1449,NULL,3,2018-11-07 09:27:44.737,1,0,1,1449,10,1,0,0,user199
75025,H,Georges est le père d'Angélique,,1971,NULL,1422,NULL,3,2018-11-12 09:23:48.211,1,0,1,1422,16,1,0,0,user172
75156,H,Louis porte un teeshirt vert,,1973,NULL,1379,NULL,3,2018-11-12 09:23:54.610,1,0,1,1379,16,1,0,0,user129
38675,H,,,1049,NULL,1377,NULL,3,2018-10-16 09:14:10.718,1,0,1,1377,10,1,0,0,user127
15747,H,tu travaille au jardin?,,493,NULL,1357,NULL,3,2018-09-21 12:20:09.083,1,0,1,1357,10,1,0,0,user107
62830,H,Louis porte un teeshirt vert. Louis est votre neveu,07-11-18 08:48,1672,NULL,1318,77,3,2018-11-07 08:28:59.599,1,0,1,1318,16,0,0,0,user068
33834,H,Tu es Baldog,15-10-18 12:15,926,NULL,1309,NULL,3,2018-10-15 12:15:12.381,1,0,1,1309,10,0,0,1,user059
30812,H,où suis je,,851,NULL,1420,NULL,3,2018-10-15 11:04:14.268,1,0,1,1420,3,1,0,0,user170
26510,H,sqdfsqfd,,720,NULL,1356,NULL,3,2018-09-27 12:29:57.707,1,0,1,1356,16,1,0,0,user106
48932,H,,,1267,NULL,1381,NULL,3,2018-10-23 07:18:24.687,1,0,1,1381,20,1,0,0,user131
12234,H,je ne sais pas ,21-09-18 07:32,413,NULL,1265,NULL,3,2018-09-21 07:25:26.616,1,0,1,1265,3,0,0,0,user015
30982,H,Mais je voudrais trouver mes parents!,,855,NULL,1379,NULL,3,2018-10-15 11:05:01.357,1,0,1,1379,3,1,0,0,user129
12106,H,Comment s'appelle le livre très puissant.,21-09-18 07:28,398,NULL,1266,NULL,3,2018-09-21 07:13:21.864,1,0,1,1266,3,0,0,0,user016
37797,H,Bonjour Monsieur ,,1031,NULL,1380,NULL,3,2018-10-16 07:51:08.510,1,0,1,1380,10,1,0,0,user130
56628,H,"Je me suis blessé a l'aile, je ne peux pas voler.",05-11-18 13:20,1518,NULL,1292,46,3,2018-11-05 13:01:09.277,1,0,1,1292,10,0,0,0,user042
52338,H,,,1365,NULL,1443,NULL,3,2018-10-24 09:08:27.918,1,0,1,1443,16,1,0,0,user193
65673,H,,,1733,NULL,1443,NULL,3,2018-11-07 09:31:16.076,1,0,1,1443,16,1,0,0,user193
65846,H,,,1736,NULL,1442,NULL,3,2018-11-07 09:33:19.803,1,0,1,1442,10,1,0,0,user192
36204,H,pourquoi,16-10-18 07:07,988,NULL,1277,NULL,3,2018-10-16 06:54:58.101,1,0,1,1277,3,0,0,0,user027
58489,H,bonjour,06-11-18 07:55,1587,NULL,1327,20,3,2018-11-06 07:55:04.764,1,0,1,1327,10,0,0,0,user077
20466,H,ca va avec Georges?,,609,NULL,1356,NULL,3,2018-09-25 13:13:53.554,1,0,1,1356,17,1,0,0,user106
58090,H,qui tu es,06-11-18 07:45,1565,NULL,1325,4,3,2018-11-06 07:37:53.832,1,0,1,1325,3,0,0,0,user075
36865,H,"Non, je entendu pas voix.",,1013,NULL,1371,NULL,3,2018-10-16 07:34:37.826,1,0,1,1371,3,1,0,0,user121
57563,H,Qeulle est la profession de Qeorges?,05-11-18 13:38,1543,NULL,1300,NULL,3,2018-11-05 13:30:25.323,1,0,1,1300,17,0,0,0,user050
36725,H,Ou sont mes parents?,,1009,NULL,1385,NULL,3,2018-10-16 07:32:22.694,1,0,1,1385,3,1,0,0,user135
59921,H,Vous êtes-qui?,,1619,NULL,1433,NULL,3,2018-11-06 14:04:03.774,1,0,1,1433,3,1,0,0,user183
68058,H,Il êtres d'Angélique. ,,1795,NULL,1429,NULL,3,2018-11-08 12:03:11.862,1,0,1,1429,16,1,0,0,user179
68451,H,Lisette a les cheveux noirs .,,1801,NULL,1444,NULL,3,2018-11-08 12:04:32.949,1,0,1,1444,16,1,0,0,user194
63211,H,Avez-vous des passe-temps ?,07-11-18 08:57,1671,NULL,1321,32,3,2018-11-07 08:28:59.121,1,0,1,1321,10,0,0,0,user071
68969,H,ok,,1809,NULL,1424,NULL,3,2018-11-08 12:15:42.286,1,0,1,1424,16,1,0,0,user174
15479,H,Je ne sais pas,,489,NULL,1362,NULL,3,2018-09-21 12:10:27.530,1,0,1,1362,10,1,0,0,user112
70002,H,,,1830,NULL,1432,NULL,3,2018-11-08 12:34:38.507,1,0,1,1432,21,1,0,0,user182
12978,H,ko,21-09-18 07:50,423,NULL,1255,NULL,3,2018-09-21 07:41:44.759,1,0,1,1255,10,0,0,0,user005
34519,H,vous passez souvent de temps ensemble,15-10-18 12:28,931,NULL,1299,NULL,3,2018-10-15 12:20:26.567,1,0,1,1299,10,0,0,0,user049
27427,H,,,734,NULL,1354,NULL,3,2018-09-27 12:37:21.901,1,0,1,1354,19,1,0,0,user104
52865,H,Je ne peux pas voler maintenant.,26-10-18 07:09,1373,NULL,1480,46,3,2018-10-26 06:53:15.563,1,0,1,1480,10,0,0,0,user230
60043,H,,,1621,NULL,1432,NULL,3,2018-11-06 14:05:08.974,1,0,1,1432,10,1,0,0,user182
75138,H,Lisette a des cheveux noirs,,1973,NULL,1379,NULL,3,2018-11-12 09:23:54.610,1,0,1,1379,16,1,0,0,user129
44070,H,,,1154,NULL,1370,NULL,3,2018-10-16 09:54:34.672,1,0,1,1370,21,1,0,0,user120
59525,H,,,1607,NULL,1441,NULL,3,2018-11-06 13:55:09.761,1,0,1,1441,3,1,0,0,user191
18129,H,Tu adores la forêt?,24-09-18 08:51,568,NULL,1251,NULL,3,2018-09-24 08:38:29.180,1,0,1,1251,10,0,0,0,user001
32262,H,,,879,NULL,1407,NULL,3,2018-10-15 11:31:07.803,1,0,1,1407,10,1,0,0,user157
39062,H,,,1056,NULL,1383,NULL,3,2018-10-16 09:15:37.981,1,0,1,1383,3,1,0,0,user133
37005,H,,,1017,NULL,1423,NULL,3,2018-10-16 07:36:12.764,1,0,1,1423,3,1,0,0,user173
63488,H,Vous passez souvent du temps ensemble ?,07-11-18 09:04,1686,NULL,1334,28,3,2018-11-07 08:42:18.443,1,0,1,1334,10,0,0,0,user084
63470,H,Lisette va bien?,07-11-18 09:03,1691,NULL,1328,95,3,2018-11-07 08:57:31.807,1,0,1,1328,17,0,0,0,user078
27421,H,,,734,NULL,1354,NULL,3,2018-09-27 12:37:21.901,1,0,1,1354,19,1,0,0,user104
12091,H,Tu voix une bizarrement dans le tempête?,21-09-18 07:28,402,NULL,1258,NULL,3,2018-09-21 07:16:12.342,1,0,1,1258,3,0,0,0,user008
47342,H,■■■■■■ va bien ,23-10-18 06:57,1231,NULL,1289,98,3,2018-10-23 06:50:32.718,1,0,1,1289,17,0,0,0,user039
58602,H,Tu es Baldog?,06-11-18 07:57,1591,NULL,1316,22,3,2018-11-06 07:57:04.354,1,0,1,1316,10,0,0,0,user066
34129,H,je dois retrouver mon parents!,15-10-18 12:21,905,NULL,1294,NULL,3,2018-10-15 12:02:16.483,1,0,1,1294,3,0,0,0,user044
27677,H,,,738,NULL,1353,NULL,3,2018-09-27 12:40:58.661,1,0,1,1353,20,1,0,0,user103
69779,H,,,1825,NULL,1436,NULL,3,2018-11-08 12:33:27.336,1,0,1,1436,17,1,0,0,user186
32143,H,Qu'est-ce que vous pensez de Sensei?,,878,NULL,1419,NULL,3,2018-10-15 11:27:55.109,1,0,1,1419,10,1,0,0,user169
48006,H,,,1252,NULL,1377,NULL,3,2018-10-23 07:14:16.619,1,0,1,1377,17,1,0,0,user127
47741,H,je vais aller parler à Claudette,23-10-18 07:05,1233,NULL,1278,101,3,2018-10-23 06:53:26.644,1,0,1,1278,17,0,0,0,user028
38812,H,Je suis avec ma famille.,,1052,NULL,1371,NULL,3,2018-10-16 09:14:46.836,1,0,1,1371,3,1,0,0,user121
21148,H,Quel est ton talent?,,621,NULL,1358,NULL,3,2018-09-25 13:37:24.421,1,0,1,1358,18,1,0,0,user108
33310,H,"çava bien, merci",15-10-18 12:04,912,NULL,1298,NULL,3,2018-10-15 12:02:47.789,1,0,1,1298,3,0,0,0,user048
25834,H,,,708,NULL,1352,NULL,3,2018-09-27 12:19:53.679,1,0,1,1352,21,1,0,0,user102
71068,H,z,08-11-18 13:13,1840,NULL,1327,NULL,3,2018-11-08 13:04:04.836,1,0,1,1327,18,0,0,0,user077
62678,H,quel est le job de delphine,07-11-18 08:45,1685,NULL,1320,93,3,2018-11-07 08:38:26.384,1,0,1,1320,17,0,0,0,user070
43802,H,,,1149,NULL,1370,NULL,3,2018-10-16 09:52:44.396,1,0,1,1370,19,1,0,0,user120
71726,H,J'ai trouvé une solution à  votre problème,08-11-18 13:25,1874,NULL,1328,140,3,2018-11-08 13:24:18.216,1,0,1,1328,19,0,0,0,user078
12064,H,je m'appelle Rinc,21-09-18 07:27,413,NULL,1265,NULL,3,2018-09-21 07:25:26.616,1,0,1,1265,3,0,0,0,user015
49310,H,je suis tombé pendant l'orage,,1275,NULL,1386,NULL,3,2018-10-23 07:20:26.677,1,0,1,1386,18,1,0,0,user136
33825,H,merci Sensei Aurevoir,15-10-18 12:15,898,NULL,1300,NULL,3,2018-10-15 12:01:55.137,1,0,1,1300,3,0,0,0,user050
17063,H,Bonjour.,24-09-18 08:26,558,NULL,1264,NULL,3,2018-09-24 08:25:54.215,1,0,1,1264,10,0,0,0,user014
75385,H,Comment vous vous appelez?,,1979,NULL,1417,NULL,3,2018-11-12 09:24:18.166,1,0,1,1417,16,1,0,0,user167
18492,H,k,24-09-18 09:01,556,NULL,1255,NULL,3,2018-09-24 08:25:50.985,1,0,1,1255,10,0,0,0,user005
77082,H,,,2005,NULL,1410,NULL,3,2018-11-12 10:03:15.837,1,0,1,1410,18,1,0,0,user160
17453,H,Vous aimez la forêt,24-09-18 08:35,548,NULL,1257,NULL,3,2018-09-24 08:24:48.287,1,0,1,1257,10,0,0,0,user007
54827,H,,,1493,NULL,1408,NULL,3,2018-11-05 12:32:25.725,1,0,1,1408,10,1,0,0,user158
60329,H,,,1625,NULL,1439,NULL,3,2018-11-06 14:11:55.506,1,0,1,1439,10,1,0,0,user189
63443,H,vous allez arrêter de manger ses légumes?,07-11-18 09:03,1690,NULL,1320,124,3,2018-11-07 08:54:16.242,1,0,1,1320,18,0,0,0,user070
57197,H,Quelle sont les talents de ses soeurs,05-11-18 13:31,1536,NULL,1302,130,3,2018-11-05 13:15:36.389,1,0,1,1302,18,0,0,0,user052
38032,H,,,1034,NULL,1372,NULL,3,2018-10-16 07:52:40.355,1,0,1,1372,10,1,0,0,user122
19674,H,est sensei ton ami?,,595,NULL,1361,NULL,3,2018-09-25 13:07:34.828,1,0,1,1361,10,1,0,0,user111
70017,H,,,1830,NULL,1432,NULL,3,2018-11-08 12:34:38.507,1,0,1,1432,21,1,0,0,user182
69514,H,,,1819,NULL,1439,NULL,3,2018-11-08 12:29:07.311,1,0,1,1439,18,1,0,0,user189
38973,H,,,1055,NULL,1382,NULL,3,2018-10-16 09:15:04.290,1,0,1,1382,10,1,0,0,user132
17974,H,"Bon, je vais alle au potager maintenant",24-09-18 08:47,551,NULL,1256,NULL,3,2018-09-24 08:25:16.743,1,0,1,1256,10,0,0,0,user006
20085,H,je volais avec me parents a suit ?,,602,NULL,1355,NULL,3,2018-09-25 13:08:36.307,1,0,1,1355,10,1,0,0,user105
18400,H,k,24-09-18 08:59,556,NULL,1255,NULL,3,2018-09-24 08:25:50.985,1,0,1,1255,10,0,0,0,user005
34513,H,Je suis ■■■■.,15-10-18 12:28,939,NULL,1307,NULL,3,2018-10-15 12:27:40.661,1,0,1,1307,10,0,0,0,user057
54163,H,Comment ça va avec Louis?,,1484,NULL,1446,NULL,3,2018-11-05 12:31:33.644,1,0,1,1446,17,1,0,0,user196
52573,H,Pourquoi est-ce que vous ne voulez pas décevoir son CI?,26-10-18 06:59,1369,NULL,1474,NULL,3,2018-10-26 06:51:39.689,1,0,1,1474,10,0,0,0,user224
61255,H,,,1639,NULL,1441,NULL,3,2018-11-06 14:17:57.515,1,0,1,1441,10,1,0,0,user191
70023,H,,,1830,NULL,1432,NULL,3,2018-11-08 12:34:38.507,1,0,1,1432,21,1,0,0,user182
17709,H,tu passe souvent de temps ensemble?,24-09-18 08:40,562,NULL,1254,NULL,3,2018-09-24 08:26:54.032,1,0,1,1254,10,0,0,0,user004
17849,H,Tu aimes le potager?,24-09-18 08:44,559,NULL,1258,NULL,3,2018-09-24 08:25:56.270,1,0,1,1258,10,0,0,0,user008
27707,H,,,739,NULL,1361,NULL,3,2018-09-27 12:41:01.105,1,0,1,1361,18,1,0,0,user111
70821,H,z,08-11-18 13:11,1840,NULL,1327,NULL,3,2018-11-08 13:04:04.836,1,0,1,1327,18,0,0,0,user077
68975,H,bonjour,,1810,NULL,1432,NULL,3,2018-11-08 12:16:59.818,1,0,1,1432,18,1,0,0,user182
55604,H,Je m'appelle ■■■■■.,,1507,NULL,1422,NULL,3,2018-11-05 12:48:35.647,1,0,1,1422,16,1,0,0,user172
22187,H,C'est agreable.,26-09-18 09:23,651,NULL,1266,NULL,3,2018-09-26 09:20:53.150,1,0,1,1266,16,0,0,0,user016
56801,H,Pourqoui est-ce que vous êtes méditez?,05-11-18 13:23,1528,NULL,1291,NULL,3,2018-11-05 13:01:59.529,1,0,1,1291,10,0,0,0,user041
58620,H,mes parents sont où,06-11-18 07:58,1562,NULL,1319,11,3,2018-11-06 07:37:22.211,1,0,1,1319,3,0,0,0,user069
32679,H,Bonjour!,,886,NULL,1409,NULL,3,2018-10-15 11:35:11.697,1,0,1,1409,10,1,0,0,user159
44981,H,"Bon,je vais aller voir les limaces.",16-10-18 10:00,1070,NULL,1286,NULL,3,2018-10-16 09:17:41.811,1,0,1,1286,10,0,0,0,user036
31083,H,Pourquoi est-ce que le timing n'est pas coïncidence?,,858,NULL,1422,NULL,3,2018-10-15 11:05:09.220,1,0,1,1422,3,1,0,0,user172
43266,H,,,1137,NULL,1374,NULL,3,2018-10-16 09:47:54.908,1,0,1,1374,16,1,0,0,user124
59820,H,ok,,1616,NULL,1436,NULL,3,2018-11-06 14:00:35.602,1,0,1,1436,3,1,0,0,user186
14452,H,,,464,NULL,1362,NULL,3,2018-09-21 09:55:47.401,1,0,1,1362,3,1,0,0,user112
76838,H,J'ai parlé avec Baldog.,,2001,NULL,1379,NULL,3,2018-11-12 10:00:56.438,1,0,1,1379,18,1,0,0,user129
68165,H,,,1794,NULL,1425,NULL,3,2018-11-08 12:03:10.802,1,0,1,1425,16,1,0,0,user175
54172,H,,,1485,NULL,1414,NULL,3,2018-11-05 12:31:33.862,1,0,1,1414,16,1,0,0,user164
41069,H,,,1116,NULL,1378,NULL,3,2018-10-16 09:24:39.391,1,0,1,1378,16,1,0,0,user128
66992,H,,,1776,NULL,1427,NULL,3,2018-11-08 12:00:36.146,1,0,1,1427,10,1,0,0,user177
69252,H,,,1815,NULL,1434,NULL,3,2018-11-08 12:26:25.450,1,0,1,1434,17,1,0,0,user184
44439,H,Georges a une barbe,16-10-18 09:57,1141,NULL,1277,NULL,3,2018-10-16 09:50:09.008,1,0,1,1277,16,0,0,0,user027
63619,H,pourquoit  est-ce que vous meditez,,1700,NULL,1433,NULL,3,2018-11-07 09:23:37.665,1,0,1,1433,10,1,0,0,user183
54535,H,,,1490,NULL,1407,NULL,3,2018-11-05 12:32:15.672,1,0,1,1407,10,1,0,0,user157
66897,H,,,1775,NULL,1435,NULL,3,2018-11-08 12:00:10.719,1,0,1,1435,16,1,0,0,user185
52841,H,Je suis un aventurier.,26-10-18 07:08,1373,NULL,1480,44,3,2018-10-26 06:53:15.563,1,0,1,1480,10,0,0,0,user230
20978,H,comment ça va,,618,NULL,1363,NULL,3,2018-09-25 13:28:22.097,1,0,1,1363,17,1,0,0,user113
